id,name,lang,new stars
53631945,BurntSushi/ripgrep,Rust,23
115110181,swc-project/swc,Rust,33
241805592,rome/tools,Rust,29
120425779,lapce/lapce,Rust,28
234798675,bevyengine/bevy,Rust,27
107505869,firecracker-microvm/firecracker,Rust,14
40508605,facebook/relay,Rust,8
148641954,TheAlgorithms/Rust,Rust,18
263727855,pola-rs/polars,Rust,83
41609775,diesel-rs/diesel,Rust,4
17420913,rust-lang/cargo,Rust,8
226408450,neovide/neovide,Rust,18
551376520,tw93/Pake,Rust,670
131135585,svenstaro/miniserve,Rust,29
35894511,serde-rs/json,Rust,5
57160728,mozilla/sccache,Rust,7
228908078,tcdi/pgx,Rust,9
440810736,EAimTY/tuic,Rust,6
480592723,move-language/move,Rust,3
524325124,extism/extism,Rust,22
574034091,sonnylazuardi/chatgpt-desktop,Rust,59
431523359,metaplex-foundation/metaplex-program-library,Rust,1
362545284,StarArawn/bevy_ecs_tilemap,Rust,1
563584480,praetorian-inc/noseyparker,Rust,51
571532482,LyonSyonII/lyon-deck-toolbox,Rust,5
