id,name,lang,new stars
1863329,laravel/laravel,PHP,123
3482588,danielmiessler/SecLists,PHP,360
60243197,nextcloud/server,PHP,92
2253830,PHPMailer/PHPMailer,PHP,32
47495360,koel/koel,PHP,37
2884111,magento/magento2,PHP,20
29843361,w7corp/easywechat,PHP,11
597887,doctrine/orm,PHP,19
21298446,firefly-iii/firefly-iii,PHP,51
6269013,aws/aws-sdk-php,PHP,13
222873550,crater-invoice/crater,PHP,140
9826184,elastic/elasticsearch-php,PHP,20
2464908,joomla/joomla-cms,PHP,11
22751672,tecnickcom/TCPDF,PHP,12
38200433,jeroennoten/Laravel-AdminLTE,PHP,14
1957456,Dolibarr/dolibarr,PHP,23
182349597,jqhph/dcat-admin,PHP,17
69691727,pmmp/PocketMine-MP,PHP,16
2686502,pimcore/pimcore,PHP,19
39182755,glpi-project/glpi,PHP,24
248372441,laravel-filament/filament,PHP,391
61838413,danog/MadelineProto,PHP,15
330980599,yanfeizhang/coder-kung-fu,PHP,124
36526302,pentestmonkey/php-reverse-shell,PHP,13
111753905,web3p/web3.php,PHP,16
