id,name,lang,new stars
17620347,dotnet/aspnetcore,C#,11
70104825,dotnet-architecture/eShopOnContainers,C#,7
198071756,huiyadanli/RevokeMsgPatcher,C#,17
262395224,dotnet/maui,C#,14
29078997,dotnet/roslyn,C#,2
30474266,MaterialDesignInXAML/MaterialDesignInXamlToolkit,C#,5
28239455,dotnet/AspNetCore.Docs,C#,2
126486701,Unity-Technologies/UnityCsReference,C#,10
28232663,dotnet/orleans,C#,4
500093,winsw/winsw,C#,7
18586705,nopSolutions/nopCommerce,C#,1
372096057,Richasy/Bili.Uwp,C#,11
743436,egametang/ET,C#,4
8198511,serilog/serilog,C#,4
125612271,Unity-Technologies/EntityComponentSystemSamples,C#,5
187499284,Cysharp/UniTask,C#,8
288428676,MudBlazor/MudBlazor,C#,9
326826023,QuestPDF/QuestPDF,C#,13
159548561,grpc/grpc-dotnet,C#,2
159973917,Megabit/Blazorise,C#,5
418846673,BartoszCichecki/LenovoLegionToolkit,C#,56
548943064,kodlamaio-projects/nArchitecture.RentACarProject,C#,41
548823099,Dec0ne/ShadowSpray,C#,36
409382013,Green-Software-Foundation/carbon-aware-sdk,C#,1
548493616,FireCubeStudios/FluentFlyouts3,C#,7
