id,name,lang,new stars
15204860,papers-we-love/papers-we-love,Shell,2305
74627617,commaai/openpilot,C++,3589
267775629,geekxh/hello-algorithm,Java,1290
246335987,ventoy/Ventoy,C,3192
364474335,google/zx,JavaScript,3638
196701619,tauri-apps/tauri,Rust,2929
48003886,tmrts/go-patterns,Go,1114
32623292,basarat/typescript-book,TypeScript,1382
115110181,swc-project/swc,TypeScript,1849
192025001,Qv2ray/Qv2ray,C++,970
300592907,mxrch/GHunt,Python,508
135201145,RustPython/RustPython,Rust,1095
345368765,NvChad/NvChad,Lua,3397
293498508,JetBrains/compose-jb,Kotlin,1084
307260205,yt-dlp/yt-dlp,Python,4265
165522651,emilk/egui,Rust,1238
355959597,willmcgugan/textual,Python,2771
388260535,sysprog21/lkmpg,TeX,3372
335164964,dataease/dataease,Java,1848
248032165,spring-projects/spring-authorization-server,Java,446
193519496,DIGITALCRIMINAL/OnlyFans,Python,663
302827809,datafuselabs/datafuse,Rust,1031
367553761,fuzhengwei/small-spring,Java,1069
328121260,timlrx/tailwind-nextjs-starter-blog,JavaScript,497
389984027,Hiroshiba/voicevox,TypeScript,503
